062735|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3040.wav|spectrograms/062735.npy|linear_spectrograms/062735.npy|Poco a poco fui perdiéndole el miedo: me causaba cierto respeto; pero amarle. ¡eso imposible!|poko a poko fwi peɾðjendole el mjeðo: me kaʊsaβa θjeɾto ɾɾespeto; peɾo amaɾle... ¡eso imposiβle!...
057456|spanish|spanish|spanish/bailen/bailen_1001.wav|spectrograms/057456.npy|linear_spectrograms/057456.npy|Yo pertenecía al centro, y estaba en el diecisiete de línea y a las órdenes de Vandamme.|ʝo peɾteneθia al θɛntɾo, i estaβa en el djeθisjete de linea i a las oɾðenes de bandamme.
054515|spanish|spanish|spanish/19demarzo/19demarzo_1333.wav|spectrograms/054515.npy|linear_spectrograms/054515.npy|Aunque la muchacha quería compartir nuestra suerte, la tardía compasión de nuestros asesinos nos la quitaba. Ella,|aʊnke la mutʃatʃa keɾia kompaɾtiɾ nwestɾa sweɾte, la taɾðia kompasjon de nwestɾos asesinos nos la kitaβa. eʎa,
057006|spanish|spanish|spanish/bailen/bailen_0551.wav|spectrograms/057006.npy|linear_spectrograms/057006.npy|cuando un oficial francés tuvo lástima de mí y me salvó la vida. Después lleváronme a sus tiendas donde me dieron vino, y.|kwando un ofiθjal fɾanθes tuβo lastima de mi i me salβo la biða. despwes ʎeβaɾonme a sus tjɛndas donde me djeɾon bino, i...
063782|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4087.wav|spectrograms/063782.npy|linear_spectrograms/063782.npy|la tan aborrecida como adorada, que es el terror de mis noches y el espanto de mis días, y el abismo que se traga mi alma.|la tan aβoɾɾeθiða komo aðoɾaða, ke es el teɾɾoɾ de mis notʃes i el espanto de mis dias, i el aβismo ke se tɾaɣa mi alma.
056610|spanish|spanish|spanish/bailen/bailen_0155.wav|spectrograms/056610.npy|linear_spectrograms/056610.npy|Cuantos componían la cuadrilla estaban presentes, menos Santorcaz, el cual desde nuestra llegada había pedido con mucha prisa a Don Paco recado de escribir,|kwantos komponian la kwaðɾiʎa estaβan pɾesɛntes, menos santoɾkaθ, el kwal desðe nwestɾa ʎeɣaða aβia peðiðo kon mutʃa pɾisa a don pako ɾɾekaðo de eskɾiβiɾ,
055783|spanish|spanish|spanish/19demarzo/19demarzo_2601.wav|spectrograms/055783.npy|linear_spectrograms/055783.npy|y que le van a cortar la Esto no merece más que desprecio, Gabrielillo; pero me da rabia de oír tratar así a persona tan respetable.|i ke le ban a koɾtaɾ la esto no meɾeθe mas ke despɾeθjo, ɡaβɾieliʎo; peɾo me da ɾɾaβja de oiɾ tɾataɾ asi a peɾsona tan ɾɾespetaβle.
064177|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4482.wav|spectrograms/064177.npy|linear_spectrograms/064177.npy|¡Otra vez estás aquí! exclamó con voz torpe y expresión de hastío y cólera-; ¿otra vez aquí? Mujer, sabe que te aborrezco.| -¡otɾa beθ estas aki! -eksklamo kon boθ toɾpe i ekspɾesjon de astio i koleɾa; ¿otɾa beθ aki? muxeɾ, saβe ke te aβoɾɾeθko.
058755|spanish|spanish|spanish/bailen/bailen_2300.wav|spectrograms/058755.npy|linear_spectrograms/058755.npy|al ver las mujeres que acudían frenéticas y rabiosas pidiéndonos que vengáramos a sus inocentes hijos degollados sin piedad en la cuna,|al beɾ las muxeɾes ke akuðian fɾenetikas i ɾɾaβjosas piðjendonos ke beŋɡaɾamos a sus inoθɛntes ixos deɣoʎaðos sin pjeðad en la kuna,
056574|spanish|spanish|spanish/bailen/bailen_0119.wav|spectrograms/056574.npy|linear_spectrograms/056574.npy|Las pobrecillas estuvieron a moco y baba todo el día.|las poβɾeθiʎas estuβjeɾon a moko i baβa toðo el dia.
060375|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0680.wav|spectrograms/060375.npy|linear_spectrograms/060375.npy|Después de visitar a mi honrado patrono, salí a desempeñar varias obligaciones militares,|despwes de bisitaɾ a mi onraðo patɾono, sali a desempeɲaɾ baɾjas oβliɣaθjones militaɾes,
062506|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2811.wav|spectrograms/062506.npy|linear_spectrograms/062506.npy|dijo con feroz impaciencia España. A pedir a vuecencia que le perdone, conmutándole la pena de muerte por otra.| -dixo kon feɾoθ impaθjɛnθja espaɲa. -a peðiɾ a bweθɛnθja ke le peɾðone, konmutandole la pena de mweɾte poɾ otɾa.
056017|spanish|spanish|spanish/19demarzo/19demarzo_2835.wav|spectrograms/056017.npy|linear_spectrograms/056017.npy|Los más extendían los brazos agitándolos al mismo tiempo que lanzaban imprecaciones y retos a los verdugos;|los mas ekstendian los bɾaθos axitandolos al mismo tjempo ke lanθaβan impɾekaθjones i ɾɾetos a los beɾðuɣos;
058456|spanish|spanish|spanish/bailen/bailen_2001.wav|spectrograms/058456.npy|linear_spectrograms/058456.npy|La guerra, aquella santa guerra de que no nos muestra otro ejemplo la historia en tiempos cercanos, obligó a suspender este como otros|la ɡeɾɾa, akeʎa santa ɡeɾɾa de ke no nos mwestɾa otɾo exemplo la istoɾja en tjempos θeɾkanos, oβliɣo a suspendeɾ este komo otɾos
062446|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2751.wav|spectrograms/062446.npy|linear_spectrograms/062446.npy|Marmont tiene orden del Rey para no hacer causa común con esos pillos tan odiados en el país. Santorcaz se defendió;|maɾmont tjene oɾðen del ɾɾeɪ paɾa no aθeɾ kaʊsa komun kon esos piʎos tan oðjaðos en el pais. santoɾkaθ se defendjo;
053187|spanish|spanish|spanish/19demarzo/19demarzo_0005.wav|spectrograms/053187.npy|linear_spectrograms/053187.npy|y raras veces presenta la historia ejemplos como aquel, porque el sentimiento patrio no hace milagros sino cuando es una condensación colosal,|i ɾɾaɾas beθes pɾesɛnta la istoɾja exemplos komo akel, poɾke el sentimjɛnto patɾio no aθe milaɣɾos sino kwando es una kondensaθjon kolosal,
062510|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2815.wav|spectrograms/062510.npy|linear_spectrograms/062510.npy|A pesar de esta viva crueldad, que a veces manifestaba de un modo imponente,|a pesaɾ de esta biβa kɾuelðad, ke a beθes manifestaβa de un moðo imponɛnte,
063011|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3316.wav|spectrograms/063011.npy|linear_spectrograms/063011.npy|el cual me dijo dónde estabas, con otras cosas acerca de tu conducta, que me han causado tanto asombro como indignación.|el kwal me dixo donde estaβas, kon otɾas kosas aθeɾka de tu kondukta, ke me an kaʊsaðo tanto asombɾo komo indiɡnaθjon.
057949|spanish|spanish|spanish/bailen/bailen_1494.wav|spectrograms/057949.npy|linear_spectrograms/057949.npy|¿Será castigo de Dios por mis culpas, Gabriel? ¿Lo crees tú así? ¿Apruebas lo que estoy haciendo ahora, que es rezar mucho y pedir a Dios que me perdone,| ¿seɾa kastiɣo de djos poɾ mis kulpas, ɡaβɾiel? ¿lo kɾees tu asi? ¿apɾueβas lo ke estoɪ aθjɛndo aoɾa, ke es ɾɾeθaɾ mutʃo i peðiɾ a djos ke me peɾðone,
061846|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2151.wav|spectrograms/061846.npy|linear_spectrograms/061846.npy|en cuyo frontispicio las grandes cabezas de los Reyes Católicos nos contemplaron con sus absortos ojos de piedra.|en kujjo fɾontispiθjo las ɡɾandes kaβeθas de los ɾɾejjes katolikos nos kontemplaɾon kon sus aβsoɾtos oxos de pjeðɾa.
054637|spanish|spanish|spanish/19demarzo/19demarzo_1455.wav|spectrograms/054637.npy|linear_spectrograms/054637.npy|Varias veces he intentado hablar con ella; he subido la escalera, he llegado junto a la puerta y al fin me he vuelto| -baɾjas beθes e intentaðo aβlaɾ kon eʎa; e suβiðo la eskaleɾa, e ʎeɣaðo xunto a la pweɾta i al fin me e bwelto
060398|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0703.wav|spectrograms/060398.npy|linear_spectrograms/060398.npy|y realiza una serie de admirables movimientos que después no pueden recordarse ni repetirse. Lo que sé es que como Dios me dio a entender, y no sin algún riesgo mío,|i ɾɾealiθa una seɾje de admiɾaβles moβimjɛntos ke despwes no pweðen ɾɾekoɾðaɾse ni ɾɾepetiɾse. lo ke se es ke komo djos me djo a entendeɾ, i no sin alɣun ɾɾiesɣo mio,
060869|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1174.wav|spectrograms/060869.npy|linear_spectrograms/060869.npy|exclamó sin ocultar el expansivo y grandioso arrobamiento de su alma poéticaesto es hermosísimo, tan hermoso que no parece real.| -eksklamo sin okultaɾ el ekspansiβo i ɡɾandjoso aɾɾoβamjɛnto de su alma poetika esto es eɾmosisimo, tan eɾmoso ke no paɾeθe ɾɾeal.
063140|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3445.wav|spectrograms/063140.npy|linear_spectrograms/063140.npy|Trabose un vivo combate cuerpo a cuerpo; vacilaron un poco nuestros ingleses, porque el empuje de los enemigos era terrible en el primer momento;|tɾaβose un biβo kombate kweɾpo a kweɾpo; baθilaɾon un poko nwestɾos iŋɡleses, poɾke el empuxe de los enemiɣos eɾa teɾɾiβle en el pɾimeɾ momɛnto;
059211|spanish|spanish|spanish/bailen/bailen_2756.wav|spectrograms/059211.npy|linear_spectrograms/059211.npy|que más de una vez se cayó al suelo. Sólo doña María conservaba una entereza heroica y casi bárbara|ke mas de una beθ se kajjo al swelo. solo doɲa maɾia konseɾβaβa una enteɾeθa eɾoɪka i kasi baɾβaɾa
059389|spanish|spanish|spanish/bailen/bailen_2934.wav|spectrograms/059389.npy|linear_spectrograms/059389.npy|con el llanto tributado a los muertos y las oraciones por el triunfo de los vivos. Tal era Madrid a fines de Mayo de ocho,|kon el ʎanto tɾiβutaðo a los mweɾtos i las oɾaθjones poɾ el tɾiumfo de los biβos. tal eɾa maðɾid a fines de majjo de otʃo,
054231|spanish|spanish|spanish/19demarzo/19demarzo_1049.wav|spectrograms/054231.npy|linear_spectrograms/054231.npy|Pero yo ando tras el objeto de que coloquen allí a un primo mío que sabe tres lenguas, el valenciano, el gallego y el castellano;|peɾo ʝo ando tɾas el oβxeto de ke koloken aʎi a un pɾimo mio ke saβe tɾes lɛŋɡwas, el balenθjano, el ɡaʎeɣo i el kasteʎano;
054736|spanish|spanish|spanish/19demarzo/19demarzo_1554.wav|spectrograms/054736.npy|linear_spectrograms/054736.npy|Se la han llevado los franceses; se han llevado también a aquel infeliz sacerdote.|se la an ʎeβaðo los fɾanθeses; se an ʎeβaðo tambjen a akel imfeliθ saθeɾðote.
054767|spanish|spanish|spanish/19demarzo/19demarzo_1585.wav|spectrograms/054767.npy|linear_spectrograms/054767.npy|Don Celestino, teniendo sobre sus rodillas al más pequeño de aquellos diablillos,|don θelestino, tenjɛndo soβɾe sus ɾɾoðiʎas al mas pekeɲo de akeʎos djaβliʎos,
055630|spanish|spanish|spanish/19demarzo/19demarzo_2448.wav|spectrograms/055630.npy|linear_spectrograms/055630.npy|Decidido, hijo, es para mí un caso de conciencia. ¿Y quién le dice a Usted que con noventa y tres reales al mes no se puede mantener una familia?| -deθiðiðo, ixo, es paɾa mi un kaso de konθjɛnθja. -¿i kjen le diθe a usted ke kon noβɛnta i tɾes ɾɾeales al mes no se pweðe manteneɾ una familja?
056751|spanish|spanish|spanish/bailen/bailen_0296.wav|spectrograms/056751.npy|linear_spectrograms/056751.npy|y ordenadamente descendieron de su colina en perfecta fila. Relincharon sus caballos,|i oɾðenaðamente desθendjeɾon de su kolina en peɾfekta fila. ɾɾelintʃaɾon sus kaβaʎos,
063324|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3629.wav|spectrograms/063324.npy|linear_spectrograms/063324.npy|sintiéndose mermar a cada paso, entendió que sus fuerzas no traían gran ventaja. Tras las columnas francesas arrolladas, aparecían otras.|sintjendose meɾmaɾ a kaða paso, entendjo ke sus fweɾθas no tɾaian ɡɾan bentaxa. tɾas las kolumnas fɾanθesas aɾɾoʎaðas, apaɾeθian otɾas.
059253|spanish|spanish|spanish/bailen/bailen_2798.wav|spectrograms/059253.npy|linear_spectrograms/059253.npy|Aquí traigo varios regalitos que le manda a usted su señora mamá -dijo a mi amo, entregándole unos paquetes-.| -aki tɾaɪɣo baɾjos ɾɾeɣalitos ke le manda a usted su seɲoɾa mama -dixo a mi amo, entɾeɣandole unos paketes.
062373|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2678.wav|spectrograms/062373.npy|linear_spectrograms/062373.npy|Le vimos correrse a nuestra derecha, hacia Huerta, y al punto recibimos orden de ocupar a Aldealuenga.|le bimos koɾɾeɾse a nwestɾa deɾetʃa, aθja weɾta, i al punto ɾɾeθiβimos oɾðen de okupaɾ a alðealuɛŋɡa.
061815|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_2120.wav|spectrograms/061815.npy|linear_spectrograms/061815.npy|¿Y no me decís nada de vuestro asno?| ¿i no me deθis naða de bwestɾo asno?
059978|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_0283.wav|spectrograms/059978.npy|linear_spectrograms/059978.npy|Desde entonces, cuando veo un cómico, muevo el dedo buscando el gatillo. Tribaldos salió para volver un momento después.|desðe entonθes, kwando beo un komiko, mweβo el deðo buskando el ɡatiʎo. tɾiβalðos saljo paɾa bolβeɾ un momɛnto despwes.
057783|spanish|spanish|spanish/bailen/bailen_1328.wav|spectrograms/057783.npy|linear_spectrograms/057783.npy|pero los madrileños dijeron: No nos da la gana de obedecer al Rey ni a los Infantes ni al Consejo ni a la Junta ni a Murat,|peɾo los maðɾileɲos dixeɾon: no nos da la ɡana de oβeðeθeɾ al ɾɾeɪ ni a los imfantes ni al konsexo ni a la xunta ni a muɾat ,
056029|spanish|spanish|spanish/19demarzo/19demarzo_2847.wav|spectrograms/056029.npy|linear_spectrograms/056029.npy|después en el patio del Buen Suceso, desde cuyo sitio pudo escapar,|despwes en el patjo del bwen suθeso, desðe kujjo sitjo puðo eskapaɾ,
061258|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_1563.wav|spectrograms/061258.npy|linear_spectrograms/061258.npy|¿Y esa segunda persona es quizás alguno de nuestros queridos generales? dijo con sequedadSeñor marqués, no contéis conmigo para nada.| -¿i esa seɣunda peɾsona es kiθas alɣuno de nwestɾos keɾiðos xeneɾales? -dixo kon sekeðad. seɲoɾ maɾkes, no konteis konmiɣo paɾa naða.
058884|spanish|spanish|spanish/bailen/bailen_2429.wav|spectrograms/058884.npy|linear_spectrograms/058884.npy|¿te estás con esa calma y no bufas de cólera como yo?| ¿te estas kon esa kalma i no bufas de koleɾa komo ʝo?
062791|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_3096.wav|spectrograms/062791.npy|linear_spectrograms/062791.npy|Por último, mi adorada madre iba a saber noticias de su pobre hija.|poɾ ultimo, mi aðoɾaða maðɾe iβa a saβeɾ notiθjas de su poβɾe ixa.
055955|spanish|spanish|spanish/19demarzo/19demarzo_2773.wav|spectrograms/055955.npy|linear_spectrograms/055955.npy|¿No está? pregunté-. ¿Los han puesto en libertad? No -dijo secando el sudor de su frente-.| -¿no esta? -pɾeɣunte. ¿los an pwesto en liβeɾtad? -no -dixo sekando el suðoɾ de su fɾɛnte.
057590|spanish|spanish|spanish/bailen/bailen_1135.wav|spectrograms/057590.npy|linear_spectrograms/057590.npy|dijo con sorna MalespinaPero hombre de Dios,| -dixo kon soɾna malespina. peɾo ombɾe de djos,
054623|spanish|spanish|spanish/19demarzo/19demarzo_1441.wav|spectrograms/054623.npy|linear_spectrograms/054623.npy|Siempre he sido melancólico y. no sé por qué me han disgustado las mujeres.|sjempɾe e siðo melankoliko i... no se poɾ ke me an disɣustaðo las muxeɾes...
055875|spanish|spanish|spanish/19demarzo/19demarzo_2693.wav|spectrograms/055875.npy|linear_spectrograms/055875.npy|El Príncipe adelantó la mano con ese instintivo movimiento que parece apartar un objeto invisible.|el pɾinθipe aðelanto la mano kon ese instintiβo moβimjɛnto ke paɾeθe apaɾtaɾ un oβxeto imbisiβle.
057897|spanish|spanish|spanish/bailen/bailen_1442.wav|spectrograms/057897.npy|linear_spectrograms/057897.npy|por ver si Dios se apiada de mí y me devuelve lo que me quitó, sin duda en castigo de mis grandes pecados.|poɾ beɾ si djos se apjaða de mi i me deβwelβe lo ke me kito, sin duða en kastiɣo de mis ɡɾandes pekaðos.
063808|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4113.wav|spectrograms/063808.npy|linear_spectrograms/063808.npy|no expiré en aquel momento por milagro de Dios.|no ekspiɾe en akel momɛnto poɾ milaɣɾo de djos...
064059|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4364.wav|spectrograms/064059.npy|linear_spectrograms/064059.npy|No quiero que me atribuyan el mérito de obras que no me pertenecen. Entonces, señora, permítame usted que le dé las gracias por.|no kjeɾo ke me atɾiβujjan el meɾito de oβɾas ke no me peɾteneθen. -entonθes, seɲoɾa, peɾmitame usted ke le de las ɡɾaθjas poɾ...
056891|spanish|spanish|spanish/bailen/bailen_0436.wav|spectrograms/056891.npy|linear_spectrograms/056891.npy|Mi hermano el mayor, sólo porque le dio la gana de nacer antes que yo, tiene tres dehesas y doscasas; y los demás.|mi eɾmano el majjoɾ, solo poɾke le djo la ɡana de naθeɾ antes ke ʝo, tjene tɾes deesas i doskasas; i los demas...
064133|spanish|spanish|spanish/batalla_arapiles/batalla_arapiles_4438.wav|spectrograms/064133.npy|linear_spectrograms/064133.npy|Lo creo; pero eso de que tu madre se separe de ti por concederme el inestimable beneficio de tu compañía, me parece una farsa. ¿No lo crees?| -lo kɾeo; peɾo eso de ke tu maðɾe se sepaɾe de ti poɾ konθeðeɾme el inestimaβle benefiθjo de tu kompaɲia, me paɾeθe una faɾsa. -¿no lo kɾees?
056362|spanish|spanish|spanish/19demarzo/19demarzo_3180.wav|spectrograms/056362.npy|linear_spectrograms/056362.npy|Funcionaban cuatro piezas: he oído hablar de cinco, dos de a ocho y tres de a cuatro;|funθjonaβan kwatɾo pjeθas: e oiðo aβlaɾ de θinko, dos de a otʃo i tɾes de a kwatɾo;
054739|spanish|spanish|spanish/19demarzo/19demarzo_1557.wav|spectrograms/054739.npy|linear_spectrograms/054739.npy|fui a la taberna. Como en los días anteriores, el gentío era inmenso, los trajes pintorescos y variados, las voces animadas|fwi a la taβeɾna. komo en los dias anteɾjoɾes, el xentio eɾa inmɛnso, los tɾaxes pintoɾeskos i baɾjaðos, las boθes animaðas
053775|spanish|spanish|spanish/19demarzo/19demarzo_0593.wav|spectrograms/053775.npy|linear_spectrograms/053775.npy|Grandes, invencibles héroes, que en los ejércitos diestros de borrachera, rapiña, gatería y vituperio, fatigáis las faltriqueras.|ɡɾandes, imbenθiβles eɾoes, ke en los exeɾθitos djestɾos de boɾɾatʃeɾa, ɾɾapiɲa, ɡateɾia i bitupeɾjo, fatiɣais las faltɾikeɾas...
