023967|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1011.wav|spectrograms/023967.npy|linear_spectrograms/023967.npy|Weißt du, wo die Harfe liegt, die ich suche? Natürlich, antwortete ebenso rasch die Frau.|vaɪst duː, voː diː haɾfə liːkt, diː ɪç zuːxə? nɑːtyːɾlɪç , antvɔɾtətə eːbənzoː raʃ diː fraʊ.
024626|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1670.wav|spectrograms/024626.npy|linear_spectrograms/024626.npy|Das gehört uns, uns Weisen, denn es ist hell wie die Weisheit selbst|das ɡəhœɾt ʊns, ʊns vaɪzən, dɛn ɛs ɪst hɛl viː diː vaɪshaɪt zɛlpst
024994|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2038.wav|spectrograms/024994.npy|linear_spectrograms/024994.npy|Aber sie getraute sich doch nicht, noch einmal zum Daibutsutempel zurückzugehen;|ɑːbɜ ziː ɡətɾaʊtə zɪç dɔx nɪçt, nɔx aɪnmɑːl tsʊm daɪbʊtzuːtɛmpəl tsuːryktsuːɡeːən;
024679|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1723.wav|spectrograms/024679.npy|linear_spectrograms/024679.npy|Es war nur eine Geschichte, aber es klang wie zwölf. Da lächelt der Mond noch stolzer|ɛs vɑːɾ nuːɾ aɪnə ɡəʃɪçtə, ɑːbɜ ɛs klaŋ viː tsvœlf. dɑː lɛçəlt dɛɾ mɔnt nɔx ʃtɔltsɜ
025027|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2071.wav|spectrograms/025027.npy|linear_spectrograms/025027.npy|und versuchen, den Schützen zu treffen, der ihr versprochen hatte, sie fünftausendmal zu umarmen.|ʊnt fɛɾzuːxən, deːn ʃytsən tsuː tɾɛfən, dɛɾ iːɾ fɛɾʃpɾɔxən hatə, ziː fynftaʊzɛndmɑːl tsuː ʊmaɾmən.
027406|german|german|german/meisterfloh/meisterfloh_1823.wav|spectrograms/027406.npy|linear_spectrograms/027406.npy|die alle Tiefen des Seins hienieden,|diː alə tiːfən dɛs zaɪns hiːniːdən,
023889|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0933.wav|spectrograms/023889.npy|linear_spectrograms/023889.npy|und alles andere vergessen. Und nun ließ er auch sein Gehör wieder zu sich kommen.|ʊnt aləs andərə fɛɾɡɛsən. ʊnt nuːn liːs ɛɾ aʊx zaɪn ɡəhøːɾ viːdɜ tsuː zɪç kɔmən.
023893|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0937.wav|spectrograms/023893.npy|linear_spectrograms/023893.npy|sagten seine Zunge und sein Gaumen zu ihm, seine Zähne und sein Magen und sein gekühltes Blut: Weißt du,|zɑːɡtən zaɪnə tsʊŋə ʊnt zaɪn ɡaʊmən tsuː iːm, zaɪnə tsɛːnə ʊnt zaɪn mɑːɡən ʊnt zaɪn ɡəkyːltəs bluːt: vaɪst duː,
023453|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0497.wav|spectrograms/023453.npy|linear_spectrograms/023453.npy|und auch die Erde unter ihm dröhnte wie ein Tempelgong und schien Kiri zu wecken und zu rufen.|ʊnt aʊx diː eːɾdə ʊntɜ iːm dɾøːntə viː aɪn tɛmpəlɡɔŋ ʊnt ʃiːn kiːriː tsuː vɛkən ʊnt tsuː ruːfən.
027031|german|german|german/meisterfloh/meisterfloh_1448.wav|spectrograms/027031.npy|linear_spectrograms/027031.npy|er möge ihn doch nur weiter hören, er habe ihm noch viel Tröstliches zu sagen;|ɛɾ møːɡə iːn dɔx nuːɾ vaɪtɜ høːrən, ɛɾ hɑːbə iːm nɔx fiːl tɾœstlɪçəs tsuː zɑːɡən;
026871|german|german|german/meisterfloh/meisterfloh_1288.wav|spectrograms/026871.npy|linear_spectrograms/026871.npy|Man kann denken, mit welchen Empfindungen er an Herrn Swammers Zimmer vorüberging.|man kan dɛŋkən, mɪt vɛlçən ɛmpfɪndʊŋən ɛɾ an hɛɾn svamɜs tsɪmɜ foːryːbɜɡɪŋ.
028140|german|german|german/meisterfloh/meisterfloh_2557.wav|spectrograms/028140.npy|linear_spectrograms/028140.npy|gar nichts gegen ihn ausrichten würden. Peregrinus erkannte aus Swammerdamms Gedanken, daß die Mikroskopisten wirklich in seinem|ɡɑːɾ nɪçts ɡeːɡən iːn aʊsrɪçtən vyɾdən. peːrɛɡɾiːnʊs ɛɾkantə aʊs svamɜdams ɡədaŋkən, das diː miːkɾoːskoːpɪstən vɪɾklɪç ɪn zaɪnəm
023369|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0413.wav|spectrograms/023369.npy|linear_spectrograms/023369.npy|Kleiner Vogel, seufzte Hanake, zeige mir den Weg zu meinem Geliebten!|klaɪnɜ foːɡəl , zɔøftstə hɑnɑːkə, tsaɪɡə miːɾ deːn veːk tsuː maɪnəm ɡəliːptən!
027012|german|german|german/meisterfloh/meisterfloh_1429.wav|spectrograms/027012.npy|linear_spectrograms/027012.npy|daß die wunderherrlichste Blume, die es nur geben mag, nichts anders ist, als die Blüte einer Distel?|das diː vʊndɜhɛɾlɪçstə blʊmə, diː ɛs nuːɾ ɡeːbən mɑːk, nɪçts andɜs ɪst, als diː blyːtə aɪnɜ dɪstəl?
028228|german|german|german/meisterfloh/meisterfloh_2645.wav|spectrograms/028228.npy|linear_spectrograms/028228.npy|Grillen - einfältige Gedanken - nichts anders ist es, das mich etwas verstört, mein holdes Kind. Laß mich ins Freie,|ɡɾɪlən  aɪnfɛltɪɡə ɡədaŋkən  nɪçts andɜs ɪst ɛs, das mɪç ɛtvɑːs fɛɾʃtœɾt, maɪn hɔldəs kɪnt. lɑːs mɪç ɪns fraɪə,
026138|german|german|german/meisterfloh/meisterfloh_0555.wav|spectrograms/026138.npy|linear_spectrograms/026138.npy|und nicht ohne Grund, daß die Prinzessin in Famagusta sich verbergen sollte|ʊnt nɪçt oːnə ɡɾʊnt, das diː pɾɪntsɛsiːn ɪn fɑmaɡʊstɑː zɪç fɛɾbɛɾɡən zɔltə
029159|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0494.wav|spectrograms/029159.npy|linear_spectrograms/029159.npy|der sich nicht frei weiß von allem Schwindel. So wie du uns deinen Serapion dargestellt hast, wird wohl niemand leugnen,|dɛɾ zɪç nɪçt fraɪ vaɪs fɔn aləm ʃvɪndəl.  zoː viː duː ʊns daɪnən zeːrapjoːn daɾɡɛʃtɛlt hast, vɪɾt voːl niːmant lɔøɡnən,
028495|german|german|german/meisterfloh/meisterfloh_2912.wav|spectrograms/028495.npy|linear_spectrograms/028495.npy|und man könnte sagen, sie bestehe aus lauter jugendlich kecken Springinsfelden. Dabei kann ich meinesteils|ʊnt man kœntə zɑːɡən, ziː bəʃteːə aʊs laʊtɜ juːɡəntlɪç kɛkən ʃpɾɪŋɪnsfɛldən. dɑːbaɪ kan ɪç maɪnɛstaɪls
023931|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0975.wav|spectrograms/023931.npy|linear_spectrograms/023931.npy|Hundert Schritte vor dem Tor und den vier Türmen der Provinzhauptstadt, wo das Frauengedränge am Wege am dichtesten war,|hʊndɜt ʃrɪtə fɔɾ deːm toːɾ ʊnt deːn fiːɾ tyɾmən dɛɾ pɾoːvɪntshaʊptstat, voː das fraʊənɡɛdɾɛŋə am veːɡə am dɪçtəstən vɑːɾ,
024868|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1912.wav|spectrograms/024868.npy|linear_spectrograms/024868.npy|Sie sind gewöhnt an den Verkehr mit offener Luft in luftreichen, leichten Bambusholzhäuschen, hinter dünnen Papierwänden und Papierscheiben,|ziː zɪnt ɡəvøːnt an deːn fɛɾkeːɾ mɪt ɔfənɜ lʊft ɪn lʊftɾaɪçən, laɪçtən bambʊshɔltshɔøsçən, hɪntɜ dynən papiːɾvɛndən ʊnt papiːɾʃaɪbən,
023732|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0776.wav|spectrograms/023732.npy|linear_spectrograms/023732.npy|Für einen Augenblick war es mir, als wäre es Kiri selbst, der in der altmodischen Rüstung vor mir stand.|fyːɾ aɪnən aʊɡənblɪk vɑːɾ ɛs miːɾ, als vɛːrə ɛs kiːriː zɛlpst, dɛɾ ɪn dɛɾ altmoːdɪʃən rystʊŋ fɔɾ miːɾ ʃtant.
025789|german|german|german/meisterfloh/meisterfloh_0206.wav|spectrograms/025789.npy|linear_spectrograms/025789.npy|Sprachlos blieb Peregrinus vor dem Nachbar stehen; zum erstenmal durchschnitt der Schmerz des Lebens seine Brust,|ʃpɾɑːxloːs bliːp peːrɛɡɾiːnʊs fɔɾ deːm nɑːxbɑːɾ ʃteːən; tsʊm ɛɾʃtɛnmɑːl d??çʃnɪt dɛɾ ʃmɛɾts dɛs leːbəns zaɪnə bɾʊst,
025860|german|german|german/meisterfloh/meisterfloh_0277.wav|spectrograms/025860.npy|linear_spectrograms/025860.npy|und konnten sich oft eines lauten Ausrufs der Freude und der Verwunderung nicht erwehren!|ʊnt kɔntən zɪç ɔft aɪnəs laʊtən aʊsruːfs dɛɾ frɔødə ʊnt dɛɾ fɛɾvʊndərʊŋ nɪçt ɛɾveːrən! 
026443|german|german|german/meisterfloh/meisterfloh_0860.wav|spectrograms/026443.npy|linear_spectrograms/026443.npy|weiß der geneigte Leser schon längst füglich unterbleiben, so ist dagegen es durchaus nötig,|vaɪs dɛɾ ɡənaɪktə leːzɜ ʃoːn lɛŋst  fyːklɪç ʊntɜblaɪbən, zoː ɪst daɡeːɡən ɛs d??çaʊs nøːtɪç,
030131|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1466.wav|spectrograms/030131.npy|linear_spectrograms/030131.npy|Das Betragen der alten Baronesse blieb sich gleich, sie war still, ernst, ja, in sich verschlossen|das bətɾɑːɡən dɛɾ altən bɑroːnɛsə bliːp zɪç ɡlaɪç, ziː vɑːɾ ʃtɪl, ɛɾnst, jɑː, ɪn zɪç fɛɾʃlɔsən
023792|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0836.wav|spectrograms/023792.npy|linear_spectrograms/023792.npy|Und als man ihnen in der Stadt Karasaki eine neue Hütte bauen wollte und dem Vater einen neuen Kahn geben wollte,|ʊnt als man iːnən ɪn dɛɾ ʃtat kɑrazɑkiː aɪnə nɔøə hytə baʊən vɔltə ʊnt deːm fɑːtɜ aɪnən nɔøən kɑːn ɡeːbən vɔltə,
024879|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1923.wav|spectrograms/024879.npy|linear_spectrograms/024879.npy|Als farbiger natürlicher Zimmerschmuck stehen in den offenen Schiebetüren die Ausblicke auf die maigrünen, sommergelben,|als faɾbɪɡɜ nɑːtyːɾlɪçɜ tsɪmɜʃmʊk ʃteːən ɪn deːn ɔfənən ʃiːbeːtyːrən diː aʊsblɪkə aʊf diː maɪɡɾyːnən, zɔmɜɡɛlbən,
027959|german|german|german/meisterfloh/meisterfloh_2376.wav|spectrograms/027959.npy|linear_spectrograms/027959.npy|O der Raserei, o des wüsten Treibens eines verstörten Gemüts! Ich, unterbrach Peregrinus den Freund,|oː dɛɾ rɑzeːraɪ, oː dɛs vystən tɾaɪbəns aɪnəs fɛɾʃtœɾtən ɡəmyːts!  ɪç, ʊntɜbɾax peːrɛɡɾiːnʊs deːn frɔønt,
027069|german|german|german/meisterfloh/meisterfloh_1486.wav|spectrograms/027069.npy|linear_spectrograms/027069.npy|Es ist gar nicht hübsch von Ihnen, daß Sie sich so einsperren, daß Sie sich nicht sehen lassen. Sie glauben nicht, wie Mutterchen Ihnen gut ist,|ɛs ɪst ɡɑːɾ nɪçt hypʃ fɔn iːnən, das ziː zɪç zoː aɪnʃpɛrən, das ziː zɪç nɪçt zeːən lasən. ziː ɡlaʊbən nɪçt, viː mʊtɜçən iːnən ɡuːt ɪst,
023287|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0331.wav|spectrograms/023287.npy|linear_spectrograms/023287.npy|Die sind durch hölzerne Gitterstäbe wie goldene Käfige von der Straße getrennt und innen beleuchtet von elektrischen Glühbirnen.|diː zɪnt d??ç hœltsɜnə ɡɪtɜʃtɛːbə viː ɡɔldənə kɛːfɪɡə fɔn dɛɾ ʃtɾɑːsə ɡətɾɛnt ʊnt ɪnən bəlɔøçtət fɔn eːlɛktɾɪʃən ɡlyːbɪɾnən.
024116|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1160.wav|spectrograms/024116.npy|linear_spectrograms/024116.npy|Über die Häuser Ozus rieselte der Silberglanz und blendete die Augen der Menschenmengen,|yːbɜ diː hɔøzɜ oːtsʊs riːzəltə dɛɾ zɪlbɜɡlants ʊnt blɛndətə diː aʊɡən dɛɾ mɛnʃənmɛŋən,
023247|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0291.wav|spectrograms/023247.npy|linear_spectrograms/023247.npy|und wie eine Schar Krebse, die nach rückwärts krabbelt, verließ die Freundesschar das Gemach, teils aus Furcht,|ʊnt viː aɪnə ʃɑːɾ kɾɛpzə, diː nɑːx rykvɛɾts kɾabəlt, fɛɾliːs diː frɔøndɛsçɑːɾ das ɡəmax, taɪls aʊs f??çt,
029058|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0393.wav|spectrograms/029058.npy|linear_spectrograms/029058.npy|in den viele von meinen Brüdern verfielen und dadurch statt der gerühmten Stärke innere Ohnmacht,|ɪn deːn fiːlə fɔn maɪnən bɾyːdɜn fɛɾfiːlən ʊnt dɑːd??ç ʃtat dɛɾ ɡəryːmtən ʃtɛɾkə ɪnərə oːnmaxt,
028605|german|german|german/meisterfloh/meisterfloh_3022.wav|spectrograms/028605.npy|linear_spectrograms/028605.npy|Der Strahl des Karfunkels wird euer Herz durchdringen, und ihr werdet die Seligkeit des Himmels genießen.|dɛɾ ʃtɾɑːl dɛs kaɾfʊŋkəls vɪɾt ɔøɜ hɛɾts d??çdɾɪŋən, ʊnt iːɾ vɛɾdət diː zeːlɪçkaɪt dɛs hɪməls ɡəniːsən.
028749|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0084.wav|spectrograms/028749.npy|linear_spectrograms/028749.npy|zur Winterszeit aber sogar vieroder sechsmal tanzen durften. Wegen der Kinder waren die Bestimmungen schwieriger und kritischer,|tsuːɾ vɪntɜstsaɪt ɑːbɜ zoːɡɑːɾ fiːɾ oːdɜ zɛksmɑːl tantsən d??ftən. veːɡən dɛɾ kɪndɜ vɑːrən diː bəʃtɪmʊŋən ʃviːrɪɡɜ ʊnt kɾiːtɪʃɜ,
025683|german|german|german/meisterfloh/meisterfloh_0100.wav|spectrograms/025683.npy|linear_spectrograms/025683.npy|und niemals mit seinem Reichtum prahlte, sondern ihn nur dadurch bewies, daß er weder um geringes noch um vieles knickerte|ʊnt niːmɑːls mɪt zaɪnəm raɪçtuːm pɾɑːltə, zɔndɜn iːn nuːɾ dɑːd??ç bəviːs, das ɛɾ veːdɜ ʊm ɡərɪŋəs nɔx ʊm fiːləs knɪkɜtə
023704|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0748.wav|spectrograms/023704.npy|linear_spectrograms/023704.npy|Ich will heute nacht eine kleine Kerze zu seinem Gedächtnis vor dem Gott des Biwasees in einer Zimmerecke anzünden. Tu das!|ɪç vɪl hɔøtə naxt aɪnə klaɪnə kɛɾtsə tsuː zaɪnəm ɡədɛçtnɪs fɔɾ deːm ɡɔt dɛs biːvazeːs ɪn aɪnɜ tsɪmeːrɛkə antsyndən. tuː das!
029872|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1207.wav|spectrograms/029872.npy|linear_spectrograms/029872.npy|wie es nur dem Menschen hier auf Erden beschieden. Mir ist in dieser Nacht alles entdeckt worden.|viː ɛs nuːɾ deːm mɛnʃən hiːɾ aʊf eːɾdən bəʃiːdən. miːɾ ɪst ɪn diːzɜ naxt aləs ɛntdɛkt vɔɾdən.
024190|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1234.wav|spectrograms/024190.npy|linear_spectrograms/024190.npy|daß ihr Junge, der draußen auf dem See lag und angelte, nicht heimkam und Essen verlangte.|das iːɾ jʊŋə, dɛɾ dɾaʊsən aʊf deːm zeː lɑːk ʊnt anɡɛltə, nɪçt haɪmkɑːm ʊnt ɛsən fɛɾlaŋtə.
028708|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0043.wav|spectrograms/028708.npy|linear_spectrograms/028708.npy|jetzt merklich den blendenden Glanz verloren, da unsere Augen durch stärkeres Licht verwöhnt,|jɛtst mɛɾklɪç deːn blɛndəndən ɡlants fɛɾloːrən, dɑː ʊnzrə aʊɡən d??ç ʃtɛɾkərəs lɪçt fɛɾvøːnt,
027933|german|german|german/meisterfloh/meisterfloh_2350.wav|spectrograms/027933.npy|linear_spectrograms/027933.npy|er zitterte und schwankte so sehr, daß er vom Stuhle gefallen, hätte ihn nicht Peregrinus beim Arm so fest gepackt,|ɛɾ tsɪtɜtə ʊnt ʃvaŋktə zoː zeːɾ, das ɛɾ fɔm ʃtuːlə ɡəfalən, hɛtə iːn nɪçt peːrɛɡɾiːnʊs baɪm aɾm zoː fɛst ɡəpakt,
025484|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2528.wav|spectrograms/025484.npy|linear_spectrograms/025484.npy|Die beiden Frauen umarmten sich leidvoll und saßen miteinander auf dem Rand des Kabinenbettes in dem kleinen weißlackierten Raum,|diː baɪdən fraʊən ʊmaɾmtən zɪç laɪdfɔl ʊnt zɑːsən mɪtaɪnandɜ aʊf deːm rant dɛs kɑbiːnənbɛtəs ɪn deːm klaɪnən vaɪslakiːɾtən raʊm,
025117|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_2161.wav|spectrograms/025117.npy|linear_spectrograms/025117.npy|An einem Winternachmittag, als der Nebel des Sees so dick lag,|an aɪnəm vɪntɜnaxmɪtɑːk, als dɛɾ neːbəl dɛs zeːs zoː dɪk lɑːk,
024590|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1634.wav|spectrograms/024590.npy|linear_spectrograms/024590.npy|hatten die Weisen drei Nächte lang für ihr Leben gezittert, weil sie des Königs Macht übertrieben hatten|hatən diː vaɪzən dɾaɪ nɛçtə laŋ fyːɾ iːɾ leːbən ɡətsɪtɜt, vaɪl ziː dɛs køːnɪçs maxt yːbɜtɾiːbən hatən
023491|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0535.wav|spectrograms/023491.npy|linear_spectrograms/023491.npy|und hielt sie mit ihren kleinen Händen fester als ein Dornbusch.|ʊnt hiːlt ziː mɪt iːrən klaɪnən hɛndən fɛstɜ als aɪn dɔɾnbʊʃ.
022983|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0027.wav|spectrograms/022983.npy|linear_spectrograms/022983.npy|Lieder, die sie abends bei den Bootfahrten in lampenerleuchteten Booten auf dem Biwasee sangen.|liːdɜ, diː ziː ɑːbənts baɪ deːn boːtfɑːɾtən ɪn lampənɜlɔøçtətən boːtən aʊf deːm biːvazeː zaŋən.
027979|german|german|german/meisterfloh/meisterfloh_2396.wav|spectrograms/027979.npy|linear_spectrograms/027979.npy|Swammerdamm prallte einige Schritte zurück und zog, da Leuwenhoek mit dem Fernglas bereits gegen ihn ausfiel,|svamɜdam pɾaltə aɪnɪɡə ʃrɪtə tsuːryk ʊnt tsoːk, dɑː lɔøvənhøːk mɪt deːm fɛɾŋlɑːs bəraɪts ɡeːɡən iːn aʊsfiːl,
026972|german|german|german/meisterfloh/meisterfloh_1389.wav|spectrograms/026972.npy|linear_spectrograms/026972.npy|Du willst ein Held der Gemütlichkeit, der Kindlichkeit sein, und darum verhöhnst du die gerechten Ansprüche,|duː vɪlst aɪn hɛlt dɛɾ ɡəmyːtlɪçkaɪt, dɛɾ kɪntlɪçkaɪt zaɪn, ʊnt dɑːrʊm fɛɾhøːnst duː diː ɡərɛçtən anʃpɾyçə,
026157|german|german|german/meisterfloh/meisterfloh_0574.wav|spectrograms/026157.npy|linear_spectrograms/026157.npy|so schwerfällig und trunken war er die Diener nicht hatten hinunterschaffen können in den Palast,|zoː ʃveːɾfɛlɪç ʊnt tɾʊŋkən vɑːɾ ɛɾ diː diːnɜ nɪçt hatən hɪnʊntɜʃafən kœnən ɪn deːn pɑlast,
029274|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0609.wav|spectrograms/029274.npy|linear_spectrograms/029274.npy|daß ohne alle weitere Abrede sich die literarische Tendenz von selbst bei ihren Zusammenkünften eingefunden haben würde,|das oːnə alə vaɪtərə apɾeːdə zɪç diː liːteːrɑrɪʃə tɛndɛnts fɔn zɛlpst baɪ iːrən tsuːzamənkynftən aɪnɡəfʊndən hɑːbən vyɾdə,
023012|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_0056.wav|spectrograms/023012.npy|linear_spectrograms/023012.npy|und habe sich durch einen Zufall selbst gerettet. Schiebe die Seefenster auf,|ʊnt hɑːbə zɪç d??ç aɪnən tsuːfal zɛlpst ɡərɛtət. ʃiːbə diː zeːfɛnstɜ aʊf ,
029210|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_0545.wav|spectrograms/029210.npy|linear_spectrograms/029210.npy|weil nur der Geist des vortrefflichsten oder vielmehr des wahren Dichters von ihm ergriffen werden kann.|vaɪl nuːɾ dɛɾ ɡaɪst dɛs foːɾtɾɛflɪçstən oːdɜ fiːlmeːɾ dɛs vɑːrən dɪçtɜs fɔn iːm ɛɾɡɾɪfən vɛɾdən kan.
030319|german|german|german/serapionsbruederauswahl/serapionsbruederauswahl_1654.wav|spectrograms/030319.npy|linear_spectrograms/030319.npy|hat man auch Beispiele von den abnormsten Gelüsten, durch die Frauen verleitet wurden zu der entsetzlichsten Tat.|hat man aʊx baɪʃpiːlə fɔn deːn apnɔɾmstən ɡəlystən, d??ç diː fraʊən fɛɾlaɪtət v??dən tsuː dɛɾ ɛntzɛtslɪçstən tɑːt.
028237|german|german|german/meisterfloh/meisterfloh_2654.wav|spectrograms/028237.npy|linear_spectrograms/028237.npy|daß ich da an dem Siege zweifeln konnte, wo gar kein Kampf mehr vonnöten. Ja, Peregrinus, es ist nicht anders,|das ɪç dɑː an deːm ziːɡə tsvaɪfəln kɔntə, voː ɡɑːɾ kaɪn kampf meːɾ fɔnøːtən. jɑː, peːrɛɡɾiːnʊs, ɛs ɪst nɪçt andɜs,
026438|german|german|german/meisterfloh/meisterfloh_0855.wav|spectrograms/026438.npy|linear_spectrograms/026438.npy|In dem Schimmer der Nachtlampe gewahrte er ein kleines, kaum spannlanges Ungeheuer, das auf seiner weißen Bettdecke saß,|ɪn deːm ʃɪmɜ dɛɾ naxtlampə ɡəvɑːɾtə ɛɾ aɪn klaɪnəs, kaʊm ʃpanlaŋəs ʊnɡəhɔøɜ, das aʊf zaɪnɜ vaɪsən bɛtdɛkə zɑːs,
024577|german|german|german/achtgesichterambiwasse/achtgesichterambiwasse_1621.wav|spectrograms/024577.npy|linear_spectrograms/024577.npy|Der König ließ das Fischweib binden und in sein Zelt legen,|dɛɾ køːnɪç liːs das fɪʃvaɪp bɪndən ʊnt ɪn zaɪn tsɛlt leːɡən,
026256|german|german|german/meisterfloh/meisterfloh_0673.wav|spectrograms/026256.npy|linear_spectrograms/026256.npy|ohne sich vorher des Mittels versichert zu haben, sie am Leben zu erhalten, und die dann vor seinen Augen elendiglich umkamen.|oːnə zɪç foːɾheːɾ dɛs mɪtəls fɛɾzɪçɜt tsuː hɑːbən, ziː am leːbən tsuː ɛɾhaltən, ʊnt diː dan fɔɾ zaɪnən aʊɡən eːlɛndɪɡlɪç ʊmkɑːmən. 
025790|german|german|german/meisterfloh/meisterfloh_0207.wav|spectrograms/025790.npy|linear_spectrograms/025790.npy|zertrümmert sah er die schöne glänzende Welt, in der er sonst lustig gehauset. Der Nachbar gewahrte wohl,|tsɛɾtɾymɜt zɑː ɛɾ diː ʃøːnə ɡlɛntsəndə vɛlt, ɪn dɛɾ ɛɾ zɔnst lʊstɪç ɡəhaʊzət. dɛɾ nɑːxbɑːɾ ɡəvɑːɾtə voːl,
